#this is an empty line
#this is an empty line
#this is an empty line
#this is an empty line
"Uruguay"	"Other Africa"	
"Uruguay"	"Asia"	
"Uruguay"	"Non-EU south-eastern Europe"	
"Uruguay"	"Australia and New Zealand"	
"Uruguay"	"Africa"	
"Uruguay"	"United States of America"	
"Uruguay"	"Brazil"	
"Uruguay"	"Mexico"	
"Uzbekistan"	"World"	
"Vanuatu"	"World"	
"Viet Nam"	"World"	
"Wallis and Futuna Islands"	"World"	
"West African Economic and Monetary Union (WAEMU)"	"World"	
"West African Economic and Monetary Union (WAEMU)"	"Japan"	
"West African Economic and Monetary Union (WAEMU)"	"India"	
"West African Economic and Monetary Union (WAEMU)"	"Australia and New Zealand"	
"West African Economic and Monetary Union (WAEMU)"	"Extra WAEMU Trade"	
"West African Economic and Monetary Union (WAEMU)"	"West African Economic and Monetary Union (WAEMU)"	
"West African Economic and Monetary Union (WAEMU)"	"Non-EU south-eastern Europe"	
"West African Economic and Monetary Union (WAEMU)"	"Europe"	
"West African Economic and Monetary Union (WAEMU)"	"Asia"	
"West African Economic and Monetary Union (WAEMU)"	"Mexico"	
"West African Economic and Monetary Union (WAEMU)"	"Middle East"	
"West African Economic and Monetary Union (WAEMU)"	"Africa"	
"West African Economic and Monetary Union (WAEMU)"	"China"	
"West African Economic and Monetary Union (WAEMU)"	"European Union (28)"	
"West African Economic and Monetary Union (WAEMU)"	"Brazil"	
"West African Economic and Monetary Union (WAEMU)"	"Other Africa"	
"West African Economic and Monetary Union (WAEMU)"	"South and Central America and the Caribbean"	
"West African Economic and Monetary Union (WAEMU)"	"Four East Asian traders"	
"West African Economic and Monetary Union (WAEMU)"	"Non-EU Western Europe"	
"West African Economic and Monetary Union (WAEMU)"	"Other Asia"	
"West African Economic and Monetary Union (WAEMU)"	"North America"	
"West African Economic and Monetary Union (WAEMU)"	"Other CIS (CIS11)"	
"West African Economic and Monetary Union (WAEMU)"	"United States of America"	
"West African Economic and Monetary Union (WAEMU)"	"Russian Federation"	
"West African Economic and Monetary Union (WAEMU)"	"South Africa"	
"World"	"World"	
"World excluding Hong Kong re-exports"	"World"	
"World excluding Hong Kong re-exports"	"Other CIS (CIS11)"	
"World excluding Hong Kong re-exports"	"Asia"	
"World excluding Hong Kong re-exports"	"Brazil"	
"World excluding Hong Kong re-exports"	"Non-EU south-eastern Europe"	
"World excluding Hong Kong re-exports"	"Australia and New Zealand"	
"World excluding Hong Kong re-exports"	"South Africa"	
"World excluding Hong Kong re-exports"	"United States of America"	
"World excluding Hong Kong re-exports"	"Mexico"	
"World excluding Hong Kong re-exports"	"Africa"	
"World excluding Hong Kong re-exports"	"Other Asia"	
"World excluding Hong Kong re-exports"	"India"	
"World excluding Hong Kong re-exports"	"Russian Federation"	
"World excluding Hong Kong re-exports"	"Developing Asia"	
"World excluding Hong Kong re-exports"	"Four East Asian traders"	
"World excluding Hong Kong re-exports"	"South and Central America and the Caribbean"	
"World excluding Hong Kong re-exports"	"European Union (27)"	
"World excluding Hong Kong re-exports"	"Middle East"	
"World excluding Hong Kong re-exports"	"European Union (28)"	
"World excluding Hong Kong re-exports"	"Developed Economies"	
"World excluding Hong Kong re-exports"	"Japan"	
"World excluding Hong Kong re-exports"	"Other Africa"	
"World excluding Hong Kong re-exports"	"Non-EU Western Europe"	
"World excluding Hong Kong re-exports"	"China"	
"World excluding Hong Kong re-exports"	"Europe"	
"World excluding Hong Kong re-exports"	"Six East Asian traders"	
"World excluding Hong Kong re-exports"	"North America"	
"World excluding Hong Kong re-exports"	"Developed Asia"	
"WTO Member Countries"	"World"	
"WTO Observer governments"	"World"	
"Yemen"	"World"	
"Zambia"	"World"	
"Zimbabwe"	"World"	
